domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,margin_of_error_90,numerator,denominator,benchmark_value,subgroup_type,subgroup_id,subgroup_label,tenure,sex,geography_basis,universe,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,reliability_flag,comparability_status
occupation_and_affordability,median_annual_earnings,Median annual earnings,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,31745,current dollars per year,704,,,,broad_occupation,service,Service occupations,,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06001,Alameda,2024,2024-12-31,cross-vintage benchmark comparison,2118.375,current dollars per month,17.6,31745,116480,2912,broad_occupation,service,Service occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,91.45604396,percent,1.52730082,106528,116480,2912,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,106528,current dollars per year,1779,,,,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,248.8,current dollars per month,44.475,106528,116480,2912,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_moderate_uncertainty,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,51.4637706,percent,1.86383929,59945,116480,2912,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,59945,current dollars per year,2171,,,,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,1413.375,current dollars per month,54.275,59945,116480,2912,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,38.8435783,percent,1.64663462,45245,116480,2912,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,45245,current dollars per year,1918,,,,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,1780.875,current dollars per month,47.95,45245,116480,2912,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,43.26923077,percent,1.25343407,50400,116480,2912,broad_occupation,sales_office,Sales and office occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,50400,current dollars per year,1460,,,,broad_occupation,sales_office,Sales and office occupations,,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,1652,current dollars per month,36.5,50400,116480,2912,broad_occupation,sales_office,Sales and office occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,27.50944368,percent,0.68337912,32043,116480,2912,broad_occupation,service,Service occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,32043,current dollars per year,796,,,,broad_occupation,service,Service occupations,,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06013,Contra Costa,2024,2024-12-31,cross-vintage benchmark comparison,2110.925,current dollars per month,19.9,32043,116480,2912,broad_occupation,service,Service occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,84.51650943,percent,2.03177026,121839,144160,3604,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06041,Marin,2024,2024-12-31,annual rolling five-year estimate,121839,current dollars per year,2929,,,,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,558.025,current dollars per month,73.225,121839,144160,3604,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,28.84850166,percent,1.55313541,41588,144160,3604,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06041,Marin,2024,2024-12-31,annual rolling five-year estimate,41588,current dollars per year,2239,,,,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,2564.3,current dollars per month,55.975,41588,144160,3604,broad_occupation,natural_resources_construction_maintenance,"Natural resources, construction, and maintenance occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,28.25402331,percent,3.92341842,40731,144160,3604,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06041,Marin,2024,2024-12-31,annual rolling five-year estimate,40731,current dollars per year,5656,,,,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,2585.725,current dollars per month,141.4,40731,144160,3604,broad_occupation,production_transportation_material_moving,"Production, transportation, and material moving occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,40.21711987,percent,2.46184795,57977,144160,3604,broad_occupation,sales_office,Sales and office occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06041,Marin,2024,2024-12-31,annual rolling five-year estimate,57977,current dollars per year,3549,,,,broad_occupation,sales_office,Sales and office occupations,,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,2154.575,current dollars per month,88.725,57977,144160,3604,broad_occupation,sales_office,Sales and office occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,20.66662042,percent,1.60932297,29793,144160,3604,broad_occupation,service,Service occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06041,Marin,2024,2024-12-31,annual rolling five-year estimate,29793,current dollars per year,2320,,,,broad_occupation,service,Service occupations,,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
occupation_and_affordability,monthly_gap_to_2br_fmr,Monthly gap between two-bedroom FMR and 30% of median earnings,06041,Marin,2024,2024-12-31,cross-vintage benchmark comparison,2859.175,current dollars per month,58,29793,144160,3604,broad_occupation,service,Service occupations,,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,FY2026 2BR FMR minus 30% of ACS median annual earnings divided by 12,"Positive values mean the FMR benchmark exceeds 30% of median individual earnings. No work-hour, household-size, or unit-availability assumption is added.",project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,earnings_coverage_2br_fmr_pct,Median earnings coverage of two-bedroom FMR income requirement,06055,Napa,2024,2024-12-31,cross-vintage benchmark comparison,69.47134238,percent,3.67948718,92119,132600,3315,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence compared with HUD FMR area,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL;HUD_FMR,ACS5-2024-B24011-table-based-summary-file;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c;06af2feddaeb79ffd8f9402e8b8b9adb0deab684d599fba835c48fb985eb85cd,ACS median annual earnings divided by FY2026 2BR FMR times 40,A descriptive benchmark using the conventional 30% threshold. It does not measure an actual household budget or conclude that a unit is available.,project_flag_standard,acs_current_dollars_compared_with_fy2026_fmr
occupation_and_affordability,median_annual_earnings,Median annual earnings,06055,Napa,2024,2024-12-31,annual rolling five-year estimate,92119,current dollars per year,4879,,,,broad_occupation,management_business_science_arts,"Management, business, science, and arts occupations",,all,person residence,"civilian employed population age 16 and over, classified by occupation and residence",CENSUS_ACS5_DETAIL,ACS5-2024-B24011-table-based-summary-file,2026-08-10T21:40:54Z,c2a8c262db36e71a0e54755fd626a044d4e809ad9ba3b9adf2688b8766fd4e9c,published ACS median,"Residence-based individual earnings; not household income, a wage offer, or a workplace-based job measure.",project_flag_standard,current_dollars_and_overlapping_acs_vintages
