domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,margin_of_error,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06055,Napa,sixth cycle,2031-01-31,planning cycle,571.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06075,San Francisco,sixth cycle,2031-01-31,planning cycle,13717.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06081,San Mateo,sixth cycle,2031-01-31,planning cycle,7937.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06085,Santa Clara,sixth cycle,2031-01-31,planning cycle,21926.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06095,Solano,sixth cycle,2031-01-31,planning cycle,1832.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06097,Sonoma,sixth cycle,2031-01-31,planning cycle,2302.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06001,Alameda,sixth cycle,2031-01-31,planning cycle,23606.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06013,Contra Costa,sixth cycle,2031-01-31,planning cycle,13346.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06041,Marin,sixth cycle,2031-01-31,planning cycle,4171.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06055,Napa,sixth cycle,2031-01-31,planning cycle,1138.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06075,San Francisco,sixth cycle,2031-01-31,planning cycle,20867.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06081,San Mateo,sixth cycle,2031-01-31,planning cycle,12196.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06085,Santa Clara,sixth cycle,2031-01-31,planning cycle,32316.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06095,Solano,sixth cycle,2031-01-31,planning cycle,2803.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_vli_units,Sixth-cycle RHNA very-low-income allocation,06097,Sonoma,sixth cycle,2031-01-31,planning cycle,3999.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06001,Alameda,FY2026,2026-09-30,federal fiscal year,2385.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Oakland-Fremont, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,2385.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Oakland-Fremont, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06041,Marin,FY2026,2026-09-30,federal fiscal year,2977.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06055,Napa,FY2026,2026-09-30,federal fiscal year,2526.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Napa, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,2977.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,2977.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,2982.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06095,Solano,FY2026,2026-09-30,federal fiscal year,1705.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Vallejo, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_1br,HUD Fair Market Rent — 1-bedroom,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,2155.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Santa Rosa-Petaluma, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06001,Alameda,FY2026,2026-09-30,federal fiscal year,2912.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Oakland-Fremont, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,2912.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Oakland-Fremont, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06041,Marin,FY2026,2026-09-30,federal fiscal year,3604.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06055,Napa,FY2026,2026-09-30,federal fiscal year,3315.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Napa, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,3604.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,3604.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Francisco, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,3483.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06095,Solano,FY2026,2026-09-30,federal fiscal year,2178.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Vallejo, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,fmr_2br,HUD Fair Market Rent — 2-bedroom,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,2827.0,current dollars per month,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,published,"HUD FMR area: Santa Rosa-Petaluma, CA MSA. FMR is a rent standard, not the median asking rent for this county alone.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06001,Alameda,FY2026,2026-09-30,federal fiscal year,95400.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,95400.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06041,Marin,FY2026,2026-09-30,federal fiscal year,119080.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06055,Napa,FY2026,2026-09-30,federal fiscal year,101040.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,119080.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,119080.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,119280.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06095,Solano,FY2026,2026-09-30,federal fiscal year,68200.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_1br_fmr,Annual income required for 1-bedroom FMR at 30% of income,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,86200.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 1-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06001,Alameda,FY2026,2026-09-30,federal fiscal year,116480.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,116480.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06041,Marin,FY2026,2026-09-30,federal fiscal year,144160.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06055,Napa,FY2026,2026-09-30,federal fiscal year,132600.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,144160.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,144160.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,139320.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06095,Solano,FY2026,2026-09-30,federal fiscal year,87120.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,income_required_2br_fmr,Annual income required for 2-bedroom FMR at 30% of income,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,113080.0,current dollars per year,,HUD_FMR,HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,12 × 2-bedroom monthly FMR divided by 0.30,"Descriptive affordability benchmark; it does not account for household size, taxes, benefits, or work hours.",hud_area_value_assigned_to_county
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06001,Alameda,2024,2024-12-31,annual five-year estimate,67563.0,current dollars per year,1111.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06013,Contra Costa,2024,2024-12-31,annual five-year estimate,62019.0,current dollars per year,691.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06041,Marin,2024,2024-12-31,annual five-year estimate,70296.0,current dollars per year,2457.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06055,Napa,2024,2024-12-31,annual five-year estimate,54249.0,current dollars per year,1255.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06075,San Francisco,2024,2024-12-31,annual five-year estimate,85287.0,current dollars per year,1409.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06081,San Mateo,2024,2024-12-31,annual five-year estimate,73899.0,current dollars per year,1162.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06085,Santa Clara,2024,2024-12-31,annual five-year estimate,77278.0,current dollars per year,1071.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06095,Solano,2024,2024-12-31,annual five-year estimate,51197.0,current dollars per year,905.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
worker_housing_access,median_worker_earnings,Median annual earnings for people age 16+ with earnings,06097,Sonoma,2024,2024-12-31,annual five-year estimate,52062.0,current dollars per year,862.0,CENSUS_ACS5_BULK,ACS5-2024-B20002,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f,published,County median for people age 16 and over with earnings; not occupation-specific and not household income.,comparable_within_series
